id,country_id:id,state_id:id,city_id:id,code,name
base_ec_190852,base.ec,base_ec_19,base_ec_1908,190852,SAN FRANCISCO DEL VERGEL
base_ec_190853,base.ec,base_ec_19,base_ec_1908,190853,VALLADOLID
base_ec_190854,base.ec,base_ec_19,base_ec_1908,190854,LA CANELA
base_ec_190950,base.ec,base_ec_19,base_ec_1909,190950,PAQUISHA
base_ec_190951,base.ec,base_ec_19,base_ec_1909,190951,BELLAVISTA
base_ec_190952,base.ec,base_ec_19,base_ec_1909,190952,NUEVO QUITO
base_ec_200151,base.ec,base_ec_20,base_ec_2001,200151,EL PROGRESO
base_ec_200152,base.ec,base_ec_20,base_ec_2001,200152,ISLA SANTA MARÍA (FLOREANA) (CAB. EN  PTO. VELASCO IBARRA)
base_ec_200251,base.ec,base_ec_20,base_ec_2002,200251,TOMAS DE BERLANGA (SANTO TOMAS)
base_ec_200351,base.ec,base_ec_20,base_ec_2003,200351,BELLAVISTA
base_ec_200352,base.ec,base_ec_20,base_ec_2003,200352,SANTA ROSA
base_ec_240150,base.ec,base_ec_24,base_ec_2401,240150,SANTA ELENA
base_ec_240151,base.ec,base_ec_24,base_ec_2401,240151,ATAHUALPA
base_ec_240152,base.ec,base_ec_24,base_ec_2401,240152,COLONCHE
base_ec_240153,base.ec,base_ec_24,base_ec_2401,240153,CHANDUY
base_ec_240154,base.ec,base_ec_24,base_ec_2401,240154,MANGLARALTO
base_ec_240155,base.ec,base_ec_24,base_ec_2401,240155,SIMON BOLIVAR (JULIO MORENO)
base_ec_240156,base.ec,base_ec_24,base_ec_2401,240156,SAN JOSE DE ANCON
base_ec_240350,base.ec,base_ec_24,base_ec_2403,240350,SALINAS
base_ec_240351,base.ec,base_ec_24,base_ec_2403,240351,ANCONCITO
base_ec_240352,base.ec,base_ec_24,base_ec_2403,240352,JOSE LUIS TAMAYO (MUEY)
base_ec_900351,base.ec,base_ec_90,base_ec_9003,900351,MANGA DEL CURA
base_ec_010450,base.ec,base_ec_01,base_ec_0104,010450,NABON
base_ec_200150,base.ec,base_ec_20,base_ec_2001,200150,PUERTO BAQUERIZO MORENO
base_ec_200350,base.ec,base_ec_20,base_ec_2003,200350,PUERTO AYORA
base_ec_200250,base.ec,base_ec_20,base_ec_2002,200250,PUERTO VILLAMIL
base_ec_240250,base.ec,base_ec_24,base_ec_2402,240250,LA LIBERTAD
base_ec_141251,base.ec,base_ec_14,base_ec_1412,141251,SAN JOSE DE MORONA
base_ec_170353,base.ec,base_ec_17,base_ec_1703,170353,CUTUGLAHUA
base_ec_170357,base.ec,base_ec_17,base_ec_1703,170357,UYUMBICHO
base_ec_080851,base.ec,base_ec_08,base_ec_0808,080851,MONTERREY
base_ec_080852,base.ec,base_ec_08,base_ec_0808,080852,LA VILLEGAS
base_ec_080850,base.ec,base_ec_08,base_ec_0808,080850,LA CONCORDIA
base_ec_150150,base.ec,base_ec_15,base_ec_1501,150150,TENA
base_ec_080265,base.ec,base_ec_08,base_ec_0802,080265,SANTA LUCIA DE LAS PEÑAS
base_ec_120754,base.ec,base_ec_12,base_ec_1207,120754,LOS ANGELES
base_ec_120753,base.ec,base_ec_12,base_ec_1207,120753,CHACARITA
base_ec_111450,base.ec,base_ec_11,base_ec_1114,111450,PINDAL
base_ec_190753,base.ec,base_ec_19,base_ec_1907,190753,PANGUINTZA
base_ec_190752,base.ec,base_ec_19,base_ec_1907,190752,TRIUNFO-DORADO
base_ec_010854,base.ec,base_ec_01,base_ec_0108,010854,SAN SALVADOR DE CAÑARIBAMBA
base_ec_140353,base.ec,base_ec_14,base_ec_1403,140353,SAN ANTONIO (CAB EN SAN ANTONIO CENTRO)
base_ec_140356,base.ec,base_ec_14,base_ec_1403,140356,SAN MIGUEL DE CONCHAY
base_ec_080455,base.ec,base_ec_08,base_ec_0804,080455,LA UNION
base_ec_111356,base.ec,base_ec_11,base_ec_1113,111356,CAZADEROS
base_ec_120351,base.ec,base_ec_12,base_ec_1203,120351,LA ESMERALDA
base_ec_170256,base.ec,base_ec_17,base_ec_1702,170256,SAN JOSE DE AYORA
base_ec_150356,base.ec,base_ec_15,base_ec_1503,150356,HATUN SUMAKU
base_ec_210160,base.ec,base_ec_21,base_ec_2101,210160,10 DE AGOSTO
base_ec_010150,base.ec,base_ec_01,base_ec_0101,010150,CUENCA
